id,name,country,primary_subfield,total_publications,Artificial Intelligence,Computational Theory and Mathematics,Computer Graphics and Computer-Aided Design,Computer Networks and Communications,Computer Science Applications,Computer Vision and Pattern Recognition,Hardware and Architecture,Human-Computer Interaction,Information Systems,Signal Processing,Software
A5071136826,Camila S. de Magalhães,BR,Artificial Intelligence,3,2,1,0,0,0,0,0,0,0,0,0
A5052002490,Hélio J. C. Barbosa,BR,Artificial Intelligence,28,17,10,0,0,0,0,0,0,1,0,0
A5084969079,Laurent E. Dardenne,BR,Computational Theory and Mathematics,7,1,6,0,0,0,0,0,0,0,0,0
A5044043319,Alice Villar,GB,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5101582869,Carolina Robledo Velini de Andrade,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5027431971,Marianny Jessica de Brito Silva,BR,Human-Computer Interaction,2,0,0,0,0,0,0,0,2,0,0,0
A5069456162,Patrícia de Oliveira Campos,BR,Human-Computer Interaction,1,0,0,0,0,0,0,0,1,0,0,0
A5014592645,Anastasia Olga Tzirides,US,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5016984258,Gabriela C. Zapata,GB,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5091957291,Nikoleta Polyxeni ‘Paulina’ Kastania,US,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5005441012,Akash Kumar Saini,US,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5075714203,Vania Castro,US,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5098579023,Sakinah A. Ismael,US,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5037760546,Yu-ling You,TW,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5011927988,Tamara Afonso dos Santos,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5062136869,Duane Searsmith,US,Computer Science Applications,2,0,0,0,0,2,0,0,0,0,0,0
A5022859013,Casey O'Brien,US,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5063499667,Bill Cope,US,Computer Science Applications,2,0,0,0,0,2,0,0,0,0,0,0
A5044554581,Mary Kalantzis,US,Computer Science Applications,2,0,0,0,0,2,0,0,0,0,0,0
A5073594404,Ariel L. C. Portela,BR,Computer Networks and Communications,10,2,0,0,8,0,0,0,0,0,0,0
A5055433713,Silvio E. S. B. Ribeiro,BR,Computer Networks and Communications,4,0,0,0,4,0,0,0,0,0,0,0
A5106426729,Rafael A. Menezes,BR,Computer Networks and Communications,7,3,0,0,3,0,0,0,0,1,0,0
A5008871641,Thelmo P. de Araújo,BR,Computer Networks and Communications,6,0,0,0,3,0,1,0,1,0,1,0
A5019321164,Rafael L. Gomes,BR,Computer Networks and Communications,70,10,0,0,53,0,2,0,0,5,0,0
A5073629189,Mohibullah Shah,PK,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5111107684,Ramsha Yamin,PK,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5102946784,Iqra Ahmad,PK,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5030319840,Gang Wu,CN,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5054341886,Zainab Jahangir,PK,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5001672348,Amen Shamim,PK,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5060080598,Haq Nawaz,PK,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5010741125,Umar Nishan,PK,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5111072367,Riaz Ullah,SA,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5111689061,Essam A. Ali,SA,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5033020091,Sheheryar Sheheryar,BR,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5035592832,Ke Chen,CN,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5063581189,Andreas Fischer,DE,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5085617315,A. F. Izmailov,RU,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5110039123,M. V. Solodov,BR,Computational Theory and Mathematics,3,0,3,0,0,0,0,0,0,0,0,0
A5068640530,Rafael Gomes Mantovani,BR,Artificial Intelligence,24,19,0,0,0,1,3,0,0,0,1,0
A5024333004,Tomáš Horváth,SK,Artificial Intelligence,3,2,0,0,0,0,0,0,0,0,1,0
A5015816735,André Luis Debiaso Rossi,BR,Artificial Intelligence,13,10,1,0,0,0,2,0,0,0,0,0
A5066866262,Ricardo Cerri,BR,Artificial Intelligence,35,27,2,0,0,0,5,0,0,1,0,0
A5004953377,Sylvio Barbon,BR,Artificial Intelligence,50,24,0,0,12,0,7,0,0,4,3,0
A5016794035,Joaquin Vanschoren,NL,Artificial Intelligence,8,8,0,0,0,0,0,0,0,0,0,0
A5079499583,André C. P. L. F. de Carvalho,BR,Artificial Intelligence,88,71,0,0,0,0,3,0,0,12,2,0
A5081563242,Pedro Horchulhack,BR,Computer Networks and Communications,10,0,0,0,7,0,0,0,0,0,3,0
A5061101324,Eduardo K. Viegas,BR,Computer Networks and Communications,35,0,0,0,25,0,2,0,0,4,4,0
A5073025551,Altair O. Santin,BR,Computer Networks and Communications,43,2,0,0,27,0,3,0,0,8,3,0
A5102617505,Felipe V. Ramos,BR,Computer Networks and Communications,2,0,0,0,2,0,0,0,0,0,0,0
A5084927711,Pietro Tedeschi,AE,Computer Networks and Communications,3,0,0,0,3,0,0,0,0,0,0,0
A5027513441,Eve Richardson,US,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5019598079,Raphael Trevizani,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5063725110,Jason Greenbaum,US,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5009470472,Hannah Carter,US,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5076702280,Morten Nielsen,DK,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5023547268,Bjoern Peters,US,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5090820669,Jeffri Murrugarra-Llerena,BR,Computer Vision and Pattern Recognition,3,0,0,0,0,1,2,0,0,0,0,0
A5053926119,Lucas N. Kirsten,BR,Computer Vision and Pattern Recognition,4,1,0,0,0,0,3,0,0,0,0,0
A5059739069,Luis Felipe Zeni,BR,Computer Vision and Pattern Recognition,3,0,0,0,0,0,3,0,0,0,0,0
A5012781859,Cláudio R. Jung,BR,Computer Vision and Pattern Recognition,36,1,0,0,0,0,29,0,1,0,5,0
A5067337987,Kabindra Adhikari,US,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5053774949,Marcelo Mancini,BR,Artificial Intelligence,4,4,0,0,0,0,0,0,0,0,0,0
A5060427329,Zamir Libohova,US,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5055802800,Joshua Blackstock,US,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5073230696,H. Winzeler,US,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5031528898,Douglas R. Smith,US,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5079272425,Phillip Owens,US,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5074518521,Sérgio Henrique Godinho Silva,BR,Artificial Intelligence,12,12,0,0,0,0,0,0,0,0,0,0
A5012568647,Nilton Curi,BR,Artificial Intelligence,12,12,0,0,0,0,0,0,0,0,0,0
A5010835114,Michał Oszmaniec,PL,Artificial Intelligence,3,3,0,0,0,0,0,0,0,0,0,0
A5027179237,Daniel J. Brod,BR,Artificial Intelligence,22,22,0,0,0,0,0,0,0,0,0,0
A5027811333,Ernesto F. Galvão,BR,Artificial Intelligence,21,21,0,0,0,0,0,0,0,0,0,0
A5023625327,Jéfferson Augusto Colombo,BR,Information Systems,3,0,0,0,0,0,0,0,0,3,0,0
A5052979321,Larisa Yarovaya,GB,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5016492093,Stéfano Frizzo Stefenon,IT,Artificial Intelligence,13,7,1,0,0,0,5,0,0,0,0,0
A5064834287,Laio Oriel Seman,BR,Artificial Intelligence,11,3,0,0,1,0,2,2,0,3,0,0
A5051683416,Anne Carolina Rodrigues Klaar,BR,Artificial Intelligence,4,2,1,0,0,0,1,0,0,0,0,0
A5029447146,Raúl García Ovejero,ES,Computer Vision and Pattern Recognition,3,0,0,0,0,0,2,0,0,0,1,0
A5038022273,Valderi Reis Quietinho Leithardt,PT,Information Systems,45,11,1,0,12,1,6,0,0,12,2,0
A5047773345,Daniel Paes,NZ,Human-Computer Interaction,4,0,0,0,0,0,0,0,4,0,0,0
A5035991372,Zhenan Feng,NZ,Human-Computer Interaction,1,0,0,0,0,0,0,0,1,0,0,0
A5104358124,M. ANITA KING,NZ,Human-Computer Interaction,1,0,0,0,0,0,0,0,1,0,0,0
A5024149418,Hesam Khorrami Shad,NZ,Human-Computer Interaction,1,0,0,0,0,0,0,0,1,0,0,0
A5017066505,Prasanth Sasikumar,NZ,Human-Computer Interaction,1,0,0,0,0,0,0,0,1,0,0,0
A5047615781,Diego Guimarães Florêncio Pujoni,BR,Human-Computer Interaction,3,0,0,0,0,0,0,0,3,0,0,0
A5065203284,Ruggiero Lovreglio,NZ,Human-Computer Interaction,1,0,0,0,0,0,0,0,1,0,0,0
A5009077442,Gabriel Antonio F. Rebello,BR,Computer Networks and Communications,30,1,0,0,17,0,0,0,0,12,0,0
A5058809188,Gustavo F. Camilo,BR,Information Systems,31,3,0,0,11,0,0,0,0,17,0,0
A5086430754,Lucas Airam C. de Souza,BR,Information Systems,27,2,0,0,10,0,0,0,0,15,0,0
A5080217489,Maria Potop-Butucaru,FR,Information Systems,4,0,0,0,1,0,0,0,0,3,0,0
A5031182397,Marcelo Dias de Amorim,FR,Information Systems,9,0,0,0,4,1,0,0,0,4,0,0
A5083970479,Miguel Elias M. Campista,BR,Computer Networks and Communications,55,9,0,0,23,1,4,0,0,15,3,0
A5052798351,Luís Henrique M. K. Costa,BR,Computer Networks and Communications,44,6,0,0,18,1,1,0,0,16,2,0
A5058765046,Chenqi Kong,HK,Signal Processing,3,0,0,0,0,0,1,0,0,0,2,0
A5101272267,Kexin Zheng,HK,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5102750557,Yibing Liu,HK,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5100385178,Shiqi Wang,HK,Signal Processing,5,0,0,0,0,0,1,0,0,0,4,0
A5043147904,Anderson Rocha,BR,Computer Vision and Pattern Recognition,105,26,0,0,1,0,64,0,0,1,13,0
A5040091210,Haoliang Li,HK,Signal Processing,5,0,0,0,0,0,1,0,0,0,4,0
A5103241207,Ítallo Silva,BR,Artificial Intelligence,2,2,0,0,0,0,0,0,0,0,0,0
A5088179041,Leandro Balby Marinho,BR,Artificial Intelligence,26,11,0,0,1,0,3,0,0,10,1,0
A5040472816,Alan Said,SE,Artificial Intelligence,2,2,0,0,0,0,0,0,0,0,0,0
A5074802146,Martijn C. Willemsen,NL,Artificial Intelligence,2,2,0,0,0,0,0,0,0,0,0,0
A5074731322,Guilherme Potje,BR,Computer Vision and Pattern Recognition,2,0,0,0,0,0,2,0,0,0,0,0
A5112882128,Felipe Cadar,BR,Computer Vision and Pattern Recognition,2,0,0,0,0,0,2,0,0,0,0,0
A5101666068,André Araujo,US,Computer Vision and Pattern Recognition,2,0,0,0,0,0,2,0,0,0,0,0
A5103150309,Renato Martins,FR,Computer Vision and Pattern Recognition,2,0,0,0,0,0,2,0,0,0,0,0
A5002613601,Erickson R. Nascimento,BR,Computer Vision and Pattern Recognition,33,3,0,1,0,0,24,0,1,0,4,0
A5005499801,Ivan Zyrianoff,BR,Computer Networks and Communications,18,0,0,0,15,0,2,0,0,1,0,0
A5030108501,Lorenzo Gigli,IT,Computer Networks and Communications,4,0,0,0,3,0,0,0,0,1,0,0
A5040308565,Federico Montori,IT,Computer Networks and Communications,2,0,0,0,1,0,0,0,0,1,0,0
A5023503670,Luca Sciullo,IT,Computer Networks and Communications,2,0,0,0,2,0,0,0,0,0,0,0
A5071200361,Carlos Kamienski,BR,Computer Networks and Communications,52,2,0,0,42,1,3,0,0,4,0,0
A5032452851,Marco Di Felice,IT,Computer Networks and Communications,5,0,0,0,4,0,0,0,0,1,0,0
A5108147613,Allan M. de Souza,BR,Artificial Intelligence,3,2,0,0,1,0,0,0,0,0,0,0
A5094033277,Filipe Maciel,BR,Computer Networks and Communications,2,1,0,0,1,0,0,0,0,0,0,0
A5018593807,Joahannes B. D. da Costa,BR,Computer Networks and Communications,17,8,0,0,9,0,0,0,0,0,0,0
A5090424349,Luiz F. Bittencourt,BR,Computer Networks and Communications,92,9,0,0,55,0,6,1,0,21,0,0
A5052758924,Eduardo Cerqueira,BR,Computer Networks and Communications,61,10,0,0,35,0,8,0,0,4,4,0
A5076640892,Antônio A. F. Loureiro,BR,Computer Networks and Communications,84,11,0,0,51,1,7,0,1,5,8,0
A5025642074,Leandro A. Villas,BR,Computer Networks and Communications,76,19,0,0,43,1,5,0,0,1,7,0
A5037706636,Kai Wu,CN,Computer Networks and Communications,2,0,0,0,2,0,0,0,0,0,0,0
A5035916726,Ming Tang,CN,Computer Networks and Communications,2,0,0,0,2,0,0,0,0,0,0,0
A5102890338,Zonghua Liu,CN,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5103241423,Han Ren,CN,Computer Networks and Communications,2,0,0,0,2,0,0,0,0,0,0,0
A5100697945,Liang Zhao,BR,Artificial Intelligence,35,21,0,0,3,0,3,0,0,1,7,0
A5100331811,Muhammad Ali Imran,GB,Computer Networks and Communications,6,0,0,0,5,0,0,0,0,1,0,0
A5070111950,Marco Zennaro,IT,Computer Networks and Communications,2,0,0,0,1,1,0,0,0,0,0,0
A5000106657,Olaoluwa Popoola,GB,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5013356277,Luca Chiaraviglio,IT,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5100397220,Hongwei Zhang,US,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5043546527,Pietro Manzoni,ES,Computer Networks and Communications,9,0,0,0,8,1,0,0,0,0,0,0
A5041233427,Jaap van de Beek,SE,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5109390495,Robert L. Stewart,GB,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5089248574,Mitchell A. Cox,ZA,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5052917187,Luciano Leonel Mendes,BR,Computer Networks and Communications,16,2,0,0,13,0,0,0,0,0,1,0
A5077197824,Ermanno Pietrosémoli,IT,Computer Networks and Communications,2,0,0,0,1,1,0,0,0,0,0,0
A5002080213,Raquel Recuero,BR,Artificial Intelligence,2,2,0,0,0,0,0,0,0,0,0,0
A5093006071,Erick da Silva Puls,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5089225274,Matheus Vinícius Todescato,BR,Computer Vision and Pattern Recognition,6,2,0,0,0,0,3,0,0,0,0,1
A5066798979,Joel Luís Carbonera,BR,Artificial Intelligence,32,26,1,0,1,0,4,0,0,0,0,0
A5012214843,Brijesh Dongol,GB,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5061217918,Catherine Dubois,FR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5000759525,Stefan Hallerstede,DK,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5016175160,Eric C. R. Hehner,CA,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5039019347,Carroll Morgan,AU,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5073853337,Péter Müller,CH,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5101471816,Leila Ribeiro,BR,Software,14,1,0,0,0,2,2,0,0,1,0,8
A5100658822,Alexandra Silva,US,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5006104972,Graeme Smith,AU,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5018760156,E.P. de Vink,NL,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5111984025,Boyuan Sun,CN,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5008998082,Yuqi Yang,CN,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5115596286,Le Zhang,BR,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5037131575,Ming–Ming Cheng,,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5040392623,Qibin Hou,,Computer Vision and Pattern Recognition,1,0,0,0,0,0,1,0,0,0,0,0
A5093681507,John Breno Santos Freitas,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5093681508,Lucas Marquezan,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5006158794,Paulo Jefferson Dias de Oliveira Evald,BR,Artificial Intelligence,12,5,0,0,2,3,1,0,0,1,0,0
A5028878346,Elmer A. G. Peñaloza,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5013709721,Marlon Mauricio Hernández Cely,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5003586742,Haosong Gou,CN,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5082977032,Gaoyi Zhang,CN,Computer Networks and Communications,2,0,0,0,2,0,0,0,0,0,0,0
A5104232554,Elias Paulino Medeiros,BR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5009602121,Fellippe Roberto Alves Bione,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5052155133,Igor M. Venâncio,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5030617924,Thiago Pereira dos Santos,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5001879217,André Belem,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5113122096,Bernardo Rolim Rangel,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5053140747,Igor Viegas Alves Fernandes de Souza,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5021858326,André Luiz Durante Spigolon,BR,Artificial Intelligence,6,4,0,0,0,0,2,0,0,0,0,0
A5077864351,Ana Luíza Spadano Albuquerque,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5086550697,Christian S. Carnero Canales,BR,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5025636351,Aline Renata Pavan,BR,Computational Theory and Mathematics,1,0,1,0,0,0,0,0,0,0,0,0
A5019090807,Jean Leandro dos Santos,BR,Computational Theory and Mathematics,2,0,2,0,0,0,0,0,0,0,0,0
A5034525232,Fernando R. Pavan,BR,Computational Theory and Mathematics,2,0,2,0,0,0,0,0,0,0,0,0
A5048529797,Vagner E. Quincozes,BR,Computer Networks and Communications,15,1,0,0,10,0,0,0,0,2,2,0
A5088303379,Silvio E. Quincozes,BR,Computer Networks and Communications,27,0,0,0,24,0,0,0,0,2,1,0
A5032795591,Juliano F. Kazienko,BR,Computer Networks and Communications,15,0,0,0,12,0,0,0,0,2,1,0
A5029642479,S D Gama,BR,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5014913261,Omar Cheikhrouhou,TN,Computer Networks and Communications,1,0,0,0,1,0,0,0,0,0,0,0
A5024626195,Anis Koubâa,SA,Computer Networks and Communications,2,0,0,0,1,0,1,0,0,0,0,0
A5109693279,Jing Kai Sim,SG,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5101320145,Kaichao William Xu,SG,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5000924730,Y. Jin,SG,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5070072341,Zhi Yu Lee,SG,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5094192544,Yi Jie Teo,SG,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5094192545,Pallavi Mohan,SG,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5074950408,Lihui Huang,SG,Information Systems,2,0,0,0,0,0,0,0,1,1,0,0
A5113105484,Yuan Xie,SG,Information Systems,2,0,0,0,0,0,0,0,1,1,0,0
A5041544565,S Li,SG,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5053779631,Nanying Liang,SG,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5101692230,Qi Cao,GB,Information Systems,2,0,0,0,0,0,0,0,1,1,0,0
A5077539496,Simon See,SG,Information Systems,1,0,0,0,0,0,0,0,0,1,0,0
A5020564129,Ingrid Winkler,BR,Human-Computer Interaction,26,0,0,0,0,0,8,0,14,4,0,0
A5067476738,Yiyu Cai,SG,Human-Computer Interaction,3,0,0,0,0,0,0,0,2,1,0,0
A5034377122,Ronald M. Hernández,PE,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5083354206,Walter Antonio Campos-Ugaz,PE,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5101881416,Segundo Juan Sánchez Tarrillo,PE,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5108847443,Silvia Josefina Aguinaga Vasquez,PE,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5093995727,Sara Esther Liza Ordoñez,BR,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5094284855,Ronald Avellaneda Montenegro,PE,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5113334591,Dora Elisa Elías Martinez,PE,Computer Science Applications,2,0,0,0,0,1,0,0,0,1,0,0
A5102804409,Doris Elida Fuster Guillén,PE,Computer Science Applications,1,0,0,0,0,1,0,0,0,0,0,0
A5006089763,Giorgio Fabbro,CN,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5010554448,Stefan Uhlich,CN,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5044626752,Chieh-Hsin Lai,JP,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5102881663,Woosung Choi,JP,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5017282176,Marco A. Martínez-Ramírez,JP,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5088495153,Weihsiang Liao,JP,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5028108727,Igor Gadelha,BR,Signal Processing,2,0,0,0,0,0,1,0,0,0,1,0
A5012220923,Geraldo André Raposo Ramos,CN,Signal Processing,2,1,0,0,0,0,0,0,0,0,1,0
A5111024961,Eddie Hsu,BR,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5106571802,Hugo Rodrigues,CN,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5051066378,Fabian-Robert Stöter,FR,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5075329396,Alexandre Défossez,JP,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5048439332,Yi Luo,JP,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5101338533,Jianwei Yu,JP,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5011192403,Dipam Chakraborty,JP,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5011169398,Sharada P. Mohanty,BR,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5000408509,Roman Solovyev,BR,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5011102188,Alexander Stempkovskiy,CN,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5033849352,Tatiana Habruseva,CN,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5050759941,Nabarun Goswami,CN,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5042711470,Tatsuya Harada,BR,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5100332530,Minseok Kim,CN,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5102864968,Jun Hyung Lee,BR,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5004187499,Yuanliang Dong,BR,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5100775075,Xinran Zhang,BR,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5101726410,Jiafeng Liu,CN,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5088754502,Yuki Mitsufuji,CN,Signal Processing,1,0,0,0,0,0,0,0,0,0,1,0
A5093308172,Guilherme Dantas Bispo,BR,Artificial Intelligence,2,1,0,0,0,0,1,0,0,0,0,0
A5007795215,Guilherme Fay Vergara,BR,Artificial Intelligence,2,1,0,0,0,0,1,0,0,0,0,0
A5093898725,Gabriela Mayumi Saiki,BR,Artificial Intelligence,2,1,0,0,0,0,0,0,0,1,0,0
A5090543726,Patrícia Helena dos Santos Martins,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5101906883,Jaqueline Gutierri Coelho,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5063590231,Gabriel Arquelau Pimenta Rodrigues,BR,Artificial Intelligence,5,1,0,0,1,0,1,0,0,1,1,0
A5084387315,Matheus Noschang de Oliveira,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5095904339,Letícia Rezende Mosquéra,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5042123161,Vinícius P. Gonçalves,BR,Computer Networks and Communications,20,3,0,0,8,1,1,0,3,2,2,0
A5074189295,Clóvis Neumann,BR,Artificial Intelligence,3,2,0,0,0,0,0,1,0,0,0,0
A5043811199,André Luiz Marques Serrano,BR,Artificial Intelligence,4,1,0,0,0,0,1,0,0,1,1,0
A5001681058,Adriano Bressane,BR,Information Systems,7,2,0,0,0,2,0,0,0,3,0,0
A5103100005,Ana Júlia da Silva Garcia,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5108936451,Mônica Ottoboni Maciel de Castro,BR,Artificial Intelligence,2,2,0,0,0,0,0,0,0,0,0,0
A5098885663,Stefano Donatelli Xerfan,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5048622647,Graziele Ruas,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
A5048740404,Rogério Galante Negri,BR,Artificial Intelligence,9,4,0,0,0,2,2,0,0,1,0,0
A5046133480,Hannes Kath,DE,Signal Processing,2,0,0,0,0,0,0,0,0,0,2,0
A5075732279,Patrícia Pereira Serafini,BR,Signal Processing,2,0,0,0,0,0,0,0,0,0,2,0
A5023090168,Ivan Braga Campos,BR,Signal Processing,2,0,0,0,0,0,0,0,0,0,2,0
A5048073079,Thiago S. Gouvêa,DE,Signal Processing,2,0,0,0,0,0,0,0,0,0,2,0
A5069432042,Daniel Sonntag,DE,Signal Processing,2,0,0,0,0,0,0,0,0,0,2,0
A5083044989,Everton Lima Aleixo,BR,Artificial Intelligence,1,1,0,0,0,0,0,0,0,0,0,0
